	median_Reporter intensity 1	median_Reporter intensity 2	median_Reporter intensity 3	median_Reporter intensity 4	median_Reporter intensity 5	median_Reporter intensity 6	median_Reporter intensity 7	median_Reporter intensity 8	median_Reporter intensity 9
Tb927.7.560	0.108203157	0.109226124	0.111701669	0.106704942	0.111632527	0.11078723	0.111801434	0.117269117	0.113874811
Tb927.7.5600	0.113522517	0.11038745	0.108073718	0.111595411	0.110489836	0.112214853	0.108569464	0.109845713	0.111435665
Tb927.7.5610	0.118105984	0.106367435	0.109282533	0.106534861	0.11244823	0.108607648	0.115844275	0.107213807	0.116565618
Tb927.7.5620;Tb11.v5.0590	0.110273028	0.107977758	0.112055084	0.107006442	0.113094227	0.108780331	0.108161077	0.10841594	0.112006804
Tb927.7.5630	0.114242762	0.114411753	0.111810607	0.109540948	0.112819886	0.108107314	0.1108626	0.109813302	0.110447462
Tb927.7.5640	0.114698979	0.114466312	0.105760889	0.110054138	0.111229751	0.107381202	0.113400423	0.105069973	0.117938338
Tb927.7.5660	0.110224343	0.104723024	0.107623049	0.114643323	0.110819681	0.116213879	0.11037414	0.114731289	0.113385882
Tb927.7.5670	0.118999596	0.12537071	0.146893036	0.110190817	0.115850756	0.086623169	0.104554018	0.100237863	0.099956716
Tb927.7.5680	0.119082956	0.115000481	0.111928635	0.110758107	0.108020122	0.107596575	0.108076181	0.109070318	0.109906045
Tb927.7.570	0.106035358	0.106533817	0.111245724	0.111909174	0.11066934	0.11345788	0.114724547	0.11083669	0.111030439
Tb927.7.5700	0.129653968	0.119105429	0.117145099	0.110322053	0.112320203	0.106046973	0.103933117	0.10694426	0.101041732
Tb927.7.5710	0.118899812	0.117675878	0.113734533	0.1101031	0.111406922	0.106347985	0.111485626	0.105989869	0.109371349
Tb927.7.5720	0.136049441	0.12009147	0.119545397	0.111858445	0.112075377	0.098019203	0.097387434	0.117285602	0.092413824
Tb927.7.5730	0.093543868	0.100364838	0.117416868	0.118885162	0.124845595	0.116085019	0.11297221	0.107924184	0.104886849
Tb927.7.5740	0.119098749	0.109612236	0.113170914	0.102735655	0.103512325	0.107081183	0.109970617	0.116269965	0.113473687
Tb927.7.5750	0.126021241	0.105359008	0.111768184	0.10976093	0.116646054	0.107642898	0.10428071	0.111905501	0.106831311
Tb927.7.5760	0.099162275	0.107016599	0.108149639	0.109336262	0.112766537	0.113727165	0.113387394	0.113463056	0.116059234
Tb927.7.5770	0.109183217	0.10780004	0.111381453	0.106962877	0.111049999	0.112479435	0.116189838	0.110601443	0.1129009
Tb927.7.5780	0.098648907	0.108159128	0.106870664	0.109639311	0.11363789	0.117184886	0.102662067	0.127949005	0.115248134
Tb927.7.5790	0.104366523	0.110880727	0.109992437	0.1123697	0.111291637	0.113507877	0.111546681	0.114599663	0.111657005
Tb927.7.580	0.107987666	0.112692384	0.107630638	0.112710001	0.108931172	0.110558197	0.112475031	0.112741455	0.113081034
Tb927.7.5820	0.120494044	0.117035741	0.110473435	0.111477091	0.108541408	0.108642922	0.109924658	0.108119816	0.107259566
Tb927.7.5840	0.114149287	0.11892639	0.116516069	0.112949756	0.115118811	0.111651831	0.111109336	0.10736116	0.113252671
Tb927.7.5850	0.121193203	0.116174761	0.117956902	0.113754526	0.112078818	0.106621513	0.106688224	0.103633741	0.104627867
Tb927.7.5890	0.115103504	0.122896146	0.114667367	0.116783546	0.111259479	0.109149836	0.102430681	0.110819163	0.096890279
Tb927.7.590	0.11338642	0.113882475	0.112678505	0.111235362	0.108847398	0.108709594	0.109824331	0.109860247	0.109010889
Tb927.7.5910	0.119247595	0.130778567	0.121452959	0.113517814	0.100996668	0.117479047	0.104355894	0.116294105	0.095628764
Tb927.7.5920	0.096454809	0.105773035	0.121352186	0.11592155	0.116225845	0.111278718	0.112863991	0.104510698	0.110214559
Tb927.7.5940;Tb927.7.5930	0.124380835	0.118287494	0.113442478	0.108821576	0.108295842	0.107440768	0.109699832	0.107910184	0.106943226
Tb927.7.5950;Tb927.7.5990;Tb927.7.5970	0.135840367	0.125069834	0.11648985	0.113951597	0.108822292	0.107759875	0.105091398	0.100721702	0.09692228
Tb927.7.600	0.09796116	0.104533208	0.106182646	0.106905338	0.113350885	0.118662703	0.11821021	0.109225458	0.122010011
Tb927.7.6090	0.104851397	0.1082074	0.110042442	0.111927746	0.112093064	0.113261358	0.11227709	0.114603099	0.113034462
Tb927.7.6180	0.101347925	0.112779941	0.111417151	0.113579107	0.112747937	0.112644876	0.11494299	0.108690238	0.11407265
Tb927.7.620	0.106209609	0.110597463	0.105192752	0.111463743	0.105824408	0.110943251	0.121111267	0.110550838	0.121125313
Tb927.7.6200	0.108276972	0.111668177	0.107699315	0.107819266	0.109988965	0.113786564	0.117452116	0.113410227	0.11916186
Tb927.7.6210	0.1142231	0.108458071	0.108720009	0.109171514	0.110863015	0.110237599	0.103194763	0.128575919	0.106556018
Tb927.7.6220	0.112409633	0.112290077	0.110331296	0.110467768	0.108371295	0.107867799	0.112335154	0.108929132	0.111900266
Tb927.7.6230	0.128550124	0.116788517	0.11530051	0.107007932	0.111263207	0.10986381	0.10481492	0.108287381	0.101612104
Tb927.7.6250	0.089895675	0.110069648	0.111680295	0.120126039	0.117267027	0.117196383	0.11731047	0.105490697	0.111433586
Tb927.7.6260	0.11230435	0.109477947	0.111243108	0.110603492	0.113325533	0.110310389	0.110862011	0.112297445	0.111640414
Tb927.7.6270	0.113363034	0.119250271	0.110969409	0.111893838	0.107370008	0.109045728	0.108864142	0.1106441	0.112495809
Tb927.7.6280	0.113608075	0.10893066	0.110767836	0.110312382	0.110074638	0.112458388	0.110427238	0.111391452	0.110682478
Tb927.7.6290	0.114572271	0.108979892	0.107053827	0.110240815	0.115907433	0.113642735	0.108907798	0.108728194	0.105833404
Tb927.7.630	0.114797455	0.114190528	0.114495512	0.106063206	0.115913618	0.107789643	0.103428091	0.109331543	0.114009928
Tb927.7.6340	0.111777425	0.108927215	0.107296655	0.105690698	0.107502008	0.111422506	0.115345623	0.115159554	0.11656424
Tb927.7.6350	0.114035704	0.116653284	0.111691892	0.109009265	0.110389362	0.109014516	0.109818513	0.106542677	0.110256313
Tb927.7.6360	0.109574778	0.110727751	0.108801085	0.111098055	0.110459092	0.115096455	0.112531853	0.115315285	0.109501178
Tb927.7.6380	0.112072143	0.112031778	0.112425209	0.113973823	0.111451151	0.112105752	0.102789307	0.111840332	0.109824866
Tb927.7.640	0.117367603	0.111103939	0.109373278	0.114140694	0.11084818	0.109417041	0.108497997	0.111794753	0.109222598
Tb927.7.6410	0.115276235	0.11128218	0.113668485	0.108250057	0.115700464	0.109833959	0.10549936	0.106868701	0.111919167
Tb927.7.6440	0.11272558	0.120645851	0.113492936	0.116229783	0.110192417	0.107739605	0.110714736	0.104627193	0.104759743
Tb927.7.6450	0.101171925	0.113717513	0.112628742	0.110758953	0.110611563	0.111380074	0.111733063	0.109019862	0.111623232
Tb927.7.6460	0.110896933	0.111544371	0.106518409	0.110488736	0.110980873	0.110932341	0.114292546	0.109769464	0.113040068
Tb927.7.6470	0.114100905	0.112222455	0.108711269	0.111801274	0.107551934	0.112699304	0.112456452	0.11163889	0.109814164
Tb927.7.650	0.114817516	0.111045692	0.11346616	0.110348134	0.112775799	0.109693771	0.107257696	0.10752413	0.109518372
Tb927.7.660	0.115847678	0.115262725	0.110443606	0.112936886	0.107138149	0.108957745	0.111221244	0.111772756	0.109244101
Tb927.7.6610	0.127601365	0.115927477	0.110430931	0.108963627	0.108267836	0.108800199	0.106728819	0.107337196	0.109074592
Tb927.7.6620	0.100288366	0.109662217	0.105675615	0.114730947	0.106917507	0.116184632	0.115066373	0.116738628	0.115875987
Tb927.7.6630	0.076392065	0.095529439	0.119124557	0.131362122	0.133098115	0.117702879	0.128330082	0.109027814	0.089432897
Tb927.7.6640	0.109400671	0.105579407	0.106396114	0.108476762	0.110536046	0.11369262	0.11751977	0.11413848	0.115536389
Tb927.7.6660	0.108633023	0.102736415	0.104577901	0.112629616	0.108527429	0.117124136	0.11126317	0.115218753	0.115388596
Tb927.7.6670;Tb11.v5.0444	0.11797641	0.116734347	0.113865531	0.112303614	0.1117268	0.109504103	0.10862636	0.109594259	0.107517038
Tb927.7.6680	0.119868588	0.11386241	0.112098373	0.11030624	0.110240387	0.110476948	0.108208934	0.108458591	0.108701803
Tb927.7.6730	0.125025564	0.122954809	0.115398609	0.115360724	0.113451149	0.11094564	0.10488987	0.100422594	0.091551054
Tb927.7.6740	0.090284293	0.154462116	0.126934747	0.11402806	0.105943525	0.132908959	0.106531635	0.092008575	0.10402245
Tb927.7.6760	0.109862347	0.108497159	0.108998378	0.112398713	0.113870817	0.113907061	0.111557933	0.108604001	0.112303593
Tb927.7.6770	0.073175817	0.094980023	0.090118637	0.102699659	0.107817389	0.126190751	0.124120328	0.136399973	0.127234162
Tb927.7.6790	0.137207939	0.119692348	0.110569671	0.107560513	0.1066028	0.104491614	0.105506584	0.100195884	0.103931416
Tb927.7.680	0.131323972	0.112491394	0.115377822	0.11165284	0.104312819	0.100072373	0.104875939	0.115491284	0.109886565
Tb927.7.6800	0.109156479	0.113361109	0.111470211	0.110157778	0.109221531	0.110113272	0.114182944	0.112915346	0.111207287
Tb927.7.6810	0.138599727	0.105518279	0.119124142	0.119940256	0.12443664	0.101081789	0.09477207	0.093686989	0.110680366
Tb927.7.6820	0.106173093	0.103907932	0.10736902	0.114254689	0.110852839	0.111460275	0.116856238	0.112437895	0.114632068
Tb927.7.6830	0.09635437	0.118253768	0.106091362	0.112012	0.104879541	0.115825189	0.117795784	0.112241842	0.11293159
Tb927.7.6850	0.106156593	0.108714649	0.106833425	0.111473339	0.110741732	0.114554985	0.114425946	0.113040239	0.114839612
Tb927.7.6890	0.103424476	0.111370862	0.110795145	0.110399358	0.109814888	0.111860469	0.113561985	0.11333572	0.116464039
Tb927.7.6900	0.101293779	0.135478173	0.142059312	0.134261092	0.126543624	0.105666393	0.089490748	0.080691619	0.082506287
Tb927.7.6910	0.109119485	0.109335384	0.105723838	0.111147546	0.10743681	0.1135771	0.11726977	0.113321293	0.115261284
Tb927.7.6920	0.117446358	0.117308756	0.111654474	0.112113351	0.112007229	0.109150052	0.11222958	0.115442951	0.112121693
Tb927.7.6930	0.145137132	0.119762686	0.116348305	0.107987941	0.108628736	0.102619986	0.099757167	0.103795394	0.101726506
Tb927.7.6950	0.111006092	0.114571172	0.10986286	0.108264902	0.109357071	0.1113106	0.113437395	0.108560411	0.116706144
Tb927.7.6960	0.112129227	0.109867043	0.110170808	0.110156026	0.111511227	0.109230199	0.115506991	0.109501585	0.110271457
Tb927.7.6980	0.106873251	0.113795269	0.108973086	0.111622331	0.109626643	0.110741901	0.111315794	0.113617324	0.113847271
Tb927.7.6990	0.108138188	0.107089315	0.110437748	0.109047084	0.110042363	0.112612652	0.112263132	0.11382405	0.119351579
Tb927.7.700	0.103051072	0.110523184	0.10828368	0.111735764	0.109035273	0.113211149	0.114017769	0.11296962	0.112007401
Tb927.7.7000	0.122950471	0.112383838	0.105834162	0.10634166	0.107126406	0.112051277	0.113544196	0.107444047	0.11123393
Tb927.7.7010	0.110577266	0.105815181	0.108941057	0.113212105	0.107999678	0.114331604	0.111934682	0.114719381	0.113771488
Tb927.7.7030	0.110364394	0.115622099	0.113505046	0.118921595	0.106162927	0.110828837	0.113856851	0.105323243	0.107784779
Tb927.7.7040	0.114974827	0.114237983	0.110687173	0.111128644	0.108739834	0.11077935	0.109306399	0.111007353	0.110792513
Tb927.7.7050	0.107585672	0.109584256	0.110948985	0.110982309	0.111828747	0.114318991	0.113577918	0.11191316	0.11166344
Tb927.7.7070;Tb11.v5.0612	0.104325773	0.108818368	0.112959917	0.112599208	0.111769701	0.112789913	0.110489636	0.113416128	0.112715851
Tb927.7.7080	0.101550941	0.121173366	0.115931797	0.111691652	0.108178266	0.108507629	0.112233266	0.113114299	0.108235492
Tb927.7.7090	0.113894	0.114590338	0.109873799	0.111156325	0.111315302	0.108943206	0.109165837	0.107546172	0.110763452
Tb927.7.710	0.109719835	0.111684287	0.111151042	0.111026789	0.109068685	0.111642446	0.112326675	0.110482309	0.111454406
Tb927.7.7100	0.088231964	0.087705716	0.100839792	0.103962731	0.126696419	0.12417204	0.130003456	0.12093094	0.117456893
Tb927.7.7110;Tb927.7.7180	0.108021805	0.114352121	0.111797542	0.110854302	0.108523798	0.110853366	0.107890362	0.114713834	0.111988868
Tb927.7.7130	0.102161167	0.103016741	0.107582339	0.114316976	0.110021298	0.115460038	0.115597196	0.112524274	0.114415987
Tb927.7.7140	0.120979924	0.113457265	0.112568334	0.110415316	0.113482645	0.108524605	0.106444629	0.108414593	0.104403082
Tb927.7.7160	0.108455065	0.104700523	0.121890833	0.129500305	0.119552024	0.108814256	0.110986598	0.100620656	0.095479733
Tb927.7.7170	0.132243123	0.125540239	0.120882436	0.104695967	0.12104373	0.098912938	0.098348713	0.100324495	0.09423161
Tb927.7.7210	0.111897676	0.118102044	0.110999895	0.11052638	0.108965317	0.109527016	0.109148523	0.110355389	0.111000789
Tb927.7.7220	0.110940105	0.111150563	0.113341564	0.113078939	0.111190795	0.1131869	0.113293772	0.109131711	0.110422445
Tb927.7.7230	0.113011349	0.104519495	0.111065742	0.111790638	0.108780705	0.111105974	0.114255952	0.113614291	0.113229318
Tb927.7.7240	0.114821613	0.110986468	0.105752388	0.109888484	0.107506378	0.11667039	0.115648898	0.114486092	0.114514242
Tb927.7.7250	0.106690691	0.106639274	0.107300811	0.108715333	0.11030636	0.113759178	0.115362166	0.111381551	0.116823036
Tb927.7.7260;Tb11.v5.0835	0.113269479	0.116098835	0.10999661	0.110952185	0.110339371	0.110963716	0.108093792	0.112154816	0.110695378
Tb927.7.7280	0.10981478	0.109642192	0.107772882	0.111330577	0.109458862	0.110360721	0.11660148	0.109640739	0.114637695
Tb927.7.730	0.094471079	0.108868738	0.110238941	0.113899474	0.113933661	0.116289631	0.11240042	0.113559283	0.109881334
Tb927.7.7300	0.108138616	0.111066609	0.111083217	0.110315896	0.106958311	0.111494019	0.110630143	0.110130978	0.112755564
Tb927.7.7320	0.131584168	0.129189584	0.12465898	0.112656168	0.112070263	0.100043671	0.094500981	0.092938046	0.10235818
Tb927.7.7330	0.104155913	0.108508985	0.108166448	0.112773376	0.10910803	0.113245385	0.115780634	0.113895115	0.114974072
Tb927.7.7360	0.106196054	0.137447749	0.147231673	0.125320645	0.118218683	0.098204799	0.092528757	0.088157493	0.091686753
Tb927.7.7380	0.104613232	0.110428605	0.105367139	0.107402249	0.108604748	0.117787664	0.114882037	0.117204211	0.11595555
Tb927.7.740	0.111904409	0.111707711	0.108145217	0.111860417	0.109119637	0.110982993	0.110886465	0.113888076	0.111219452
Tb927.7.7410	0.116060618	0.114864167	0.113538463	0.11223061	0.111143921	0.109761461	0.10695195	0.109386165	0.107234779
Tb927.7.7430;Tb927.7.7420	0.121443919	0.11118962	0.112712466	0.108364388	0.111493714	0.108737052	0.10758924	0.108209434	0.106859769
Tb927.7.7440	0.120659962	0.10978936	0.113130111	0.112175631	0.11558564	0.105766981	0.110980535	0.107011962	0.106566999
Tb927.7.7450	0.10633097	0.109834216	0.113454079	0.10987022	0.114805646	0.112931683	0.110038346	0.111006023	0.110585606
Tb927.7.7460	0.106232254	0.106254197	0.10769131	0.109975228	0.109360685	0.112689073	0.115118501	0.113518417	0.115823504
Tb927.7.7470	0.13173285	0.1173435	0.110569471	0.107747963	0.104879803	0.106163579	0.106258139	0.105922029	0.109739317
Tb927.7.7500	0.138142589	0.123322995	0.115158121	0.107826642	0.109372159	0.104040533	0.100045831	0.100392473	0.101332703
Tb927.7.7530;Tb927.7.7520	0.102563191	0.104606805	0.110587844	0.112738048	0.115844802	0.109035383	0.113432387	0.105787899	0.115204672
Tb927.7.760	0.106855449	0.106617169	0.110070829	0.11520574	0.111904298	0.114249342	0.114448025	0.108445673	0.114043106
Tb927.7.780	0.108202427	0.111266645	0.111716336	0.110211289	0.110530701	0.110775303	0.108877156	0.111224944	0.110653342
Tb927.7.800	0.111745893	0.108151171	0.108068035	0.113932788	0.110200045	0.111356138	0.109001144	0.109452661	0.112313703
Tb927.7.820	0.111849207	0.109482606	0.108998442	0.112165673	0.112656735	0.113516692	0.113671059	0.113861051	0.10981983
Tb927.7.830	0.119549676	0.111275656	0.120443251	0.10932223	0.112971475	0.105831593	0.105822221	0.108786675	0.105640291
Tb927.7.840	0.126590967	0.118271376	0.118156348	0.110020622	0.110812078	0.107848055	0.107706386	0.103985537	0.102662507
Tb927.7.850	0.106714261	0.108260358	0.105487201	0.112732416	0.120873351	0.116476894	0.112085447	0.113165616	0.104204448
Tb927.7.870	0.100262577	0.117256414	0.112006703	0.112262335	0.117119245	0.099334787	0.111537421	0.111037689	0.119182829
Tb927.7.880	0.106205912	0.113996597	0.110995267	0.108779198	0.108309848	0.112505527	0.112195419	0.112113172	0.11524644
Tb927.7.900	0.109955922	0.109008396	0.108575746	0.111487248	0.109478231	0.112842029	0.112313515	0.113417337	0.110922372
Tb927.7.920;Tb11.v5.0698	0.113431824	0.10589447	0.107151112	0.108783043	0.112230987	0.112895244	0.112135763	0.114275956	0.11181433
Tb927.7.930	0.113972946	0.109894831	0.110005626	0.108888823	0.112618086	0.110391286	0.109698565	0.110678846	0.109476767
Tb927.7.960	0.111496076	0.104228695	0.105747741	0.109206685	0.11202438	0.114044956	0.12031325	0.111558305	0.116725832
Tb927.7.970	0.115160059	0.105637009	0.115103072	0.113151814	0.111908042	0.112168812	0.112900504	0.110616148	0.106663116
Tb927.7.980	0.114345365	0.114502191	0.115613376	0.10833705	0.106564654	0.113754666	0.107417884	0.102507044	0.11695778
Tb927.7.990	0.115577445	0.113456724	0.110230876	0.108930799	0.109478633	0.110576772	0.110444924	0.10956172	0.110415051
Tb927.8.1010	0.107677736	0.107275592	0.10601275	0.115293267	0.10865951	0.112184052	0.116471605	0.111316537	0.112462957
Tb927.8.1050	0.113450139	0.106843042	0.107077404	0.111588393	0.11203281	0.113565685	0.110366802	0.112831543	0.111631503
Tb927.8.1060	0.108747614	0.113456976	0.107778747	0.108754404	0.109607037	0.108981905	0.117467237	0.110377499	0.104679701
Tb927.8.1080	0.111112897	0.108027002	0.112858001	0.108560111	0.111977895	0.110237967	0.116331193	0.105924756	0.112723256
Tb927.8.1090	0.105611657	0.103649973	0.112772512	0.111653133	0.11213694	0.113646158	0.114253535	0.11166451	0.114648985
Tb927.8.1110;Tb927.10.5610	0.11761419	0.115651123	0.117235845	0.10932876	0.11542395	0.108244531	0.101494361	0.104184574	0.101661818
Tb927.8.1120	0.115095696	0.111114365	0.114541453	0.108527778	0.109304487	0.114693825	0.108957348	0.110797093	0.106967953
Tb927.8.1140	0.11818071	0.111868337	0.113617163	0.111132596	0.109099675	0.108317501	0.106693573	0.1099956	0.108642288
Tb927.8.1160;Tb927.8.1180	0.123800619	0.111407685	0.115359638	0.111384596	0.11237224	0.108694814	0.102260127	0.107789025	0.108625672
Tb927.8.1190;Tb927.8.1170;Tb11.v5.0871	0.095126455	0.11288294	0.103313111	0.107051655	0.109838097	0.115352891	0.119940677	0.111141473	0.116689365
Tb927.8.1210	0.103065825	0.103981425	0.110771079	0.114497932	0.11256116	0.113787969	0.113407998	0.113763686	0.113303601
Tb927.8.1220	0.139766329	0.09991611	0.103391418	0.093848957	0.117383177	0.104043978	0.10693317	0.108659853	0.126057032
Tb927.8.1230	0.115712543	0.130039667	0.11493543	0.109568004	0.109710717	0.107784408	0.105704606	0.116058714	0.110047818
Tb927.8.1240	0.116968015	0.115777553	0.106974242	0.110374644	0.106030506	0.114135889	0.11026773	0.115380427	0.112258659
Tb927.8.1250	0.108907147	0.104863542	0.10557564	0.116028386	0.109843797	0.117639543	0.110330554	0.117446685	0.112869937
Tb927.8.1260;Tb11.v5.0562	0.113647194	0.108287622	0.111301087	0.111091592	0.113360491	0.113244279	0.110394967	0.110273898	0.109287335
Tb927.8.1270	0.104452623	0.111469582	0.108896119	0.112984764	0.111649039	0.115066575	0.110908333	0.113899178	0.115430052
Tb927.8.1290	0.096563561	0.111283674	0.118899696	0.116963897	0.113917639	0.113760114	0.112432959	0.107223158	0.107585685
Tb927.8.1320	0.112159466	0.10942606	0.112371395	0.111421062	0.105878735	0.107081598	0.107170044	0.115981279	0.11291322
Tb927.8.1340;Tb927.8.1330	0.106170472	0.107627132	0.108709562	0.110981592	0.110599519	0.114283294	0.114291818	0.112719151	0.114361805
Tb927.8.1350	0.090956687	0.102515966	0.097831129	0.116662238	0.113512688	0.107517777	0.120679646	0.134961696	0.121503569
Tb927.8.1360;Tb11.v5.0779	0.116570757	0.121143699	0.112866859	0.105921637	0.11042676	0.105508744	0.11104305	0.107230904	0.105823411
Tb927.8.1370	0.0985443	0.09972194	0.106563998	0.113089906	0.114583102	0.114296333	0.118551834	0.118660279	0.11876848
